sequence,frame,pred_index,gt_person,full_pred_neutral_mpjpe_mm,full_pred_neutral_pve_mm,full_pred_neutral_pa_mpjpe_mm,full_pred_neutral_pa_pve_mm,full_pred_neutral_metric_mpjpe_mm,full_pred_neutral_metric_pve_mm,full_pred_neutral_root_error_mm,pred_pose_gt_beta_mpjpe_mm,pred_pose_gt_beta_pve_mm,pred_pose_gt_beta_pa_mpjpe_mm,pred_pose_gt_beta_pa_pve_mm,pred_pose_gt_beta_metric_mpjpe_mm,pred_pose_gt_beta_metric_pve_mm,pred_pose_gt_beta_root_error_mm,gt_pose_pred_beta_mpjpe_mm,gt_pose_pred_beta_pve_mm,gt_pose_pred_beta_pa_mpjpe_mm,gt_pose_pred_beta_pa_pve_mm,gt_pose_pred_beta_metric_mpjpe_mm,gt_pose_pred_beta_metric_pve_mm,gt_pose_pred_beta_root_error_mm,gt_pose_gt_beta_neutral_mpjpe_mm,gt_pose_gt_beta_neutral_pve_mm,gt_pose_gt_beta_neutral_pa_mpjpe_mm,gt_pose_gt_beta_neutral_pa_pve_mm,gt_pose_gt_beta_neutral_metric_mpjpe_mm,gt_pose_gt_beta_neutral_metric_pve_mm,gt_pose_gt_beta_neutral_root_error_mm
downtown_arguing_00,82,1,1,39.53122329711914,40.75680160522461,30.019683837890625,30.756824493408203,3627.74755859375,3626.443359375,3623.819091796875,43.96369934082031,43.93993377685547,29.48052215576172,31.897123336791992,3624.21044921875,3623.7802734375,3622.6025390625,22.74112319946289,21.404237747192383,12.441617965698242,8.799060821533203,3625.959228515625,3627.088623046875,3629.76318359375,29.655492782592773,25.882692337036133,14.700016021728516,12.24571418762207,3622.1103515625,3624.149658203125,3628.85107421875
downtown_arguing_00,83,0,0,36.713497161865234,48.85481262207031,23.478221893310547,32.48542785644531,4173.31005859375,4178.18603515625,4160.65478515625,63.259124755859375,78.10301208496094,22.67725372314453,31.39067840576172,4173.7412109375,4175.1572265625,4162.560546875,23.343210220336914,21.95195960998535,15.884692192077637,13.031517028808594,4163.27001953125,4162.8115234375,4164.8369140625,56.886207580566406,62.78396224975586,14.943679809570312,11.775486946105957,4165.6025390625,4162.580078125,4165.90576171875
downtown_arguing_00,83,1,1,43.57311248779297,44.49726486206055,34.37192153930664,33.61833953857422,3632.785888671875,3631.334228515625,3626.41455078125,47.74720764160156,47.54931640625,33.6123046875,34.395904541015625,3629.13037109375,3628.64697265625,3625.052490234375,21.67898178100586,20.27872657775879,12.404743194580078,8.729413032531738,3629.787353515625,3630.832763671875,3633.178955078125,29.524829864501953,25.697044372558594,14.634437561035156,12.162071228027344,3625.794189453125,3627.878173828125,3632.15966796875
downtown_arguing_00,84,0,0,37.58319854736328,50.096920013427734,23.363744735717773,33.41557312011719,4184.68115234375,4189.6943359375,4175.12939453125,63.84440612792969,79.3531265258789,22.27397918701172,32.15095901489258,4184.763671875,4186.23193359375,4176.8134765625,22.600584030151367,21.39119529724121,15.868132591247559,13.20286750793457,4177.2451171875,4176.8232421875,4178.79296875,56.87135314941406,62.794185638427734,14.949206352233887,11.74365520477295,4178.9697265625,4175.93359375,4179.6650390625
downtown_arguing_00,84,1,1,45.218807220458984,47.913509368896484,35.02118682861328,35.1551513671875,3633.309814453125,3632.76806640625,3628.417236328125,48.80536651611328,50.339473724365234,34.71364212036133,36.02099609375,3629.6826171875,3630.0498046875,3627.13720703125,22.43288230895996,20.95197296142578,12.410301208496094,8.726702690124512,3633.943603515625,3635.1904296875,3636.9111328125,29.404476165771484,25.523324966430664,14.653023719787598,12.071123123168945,3630.08544921875,3632.19775390625,3636.0634765625
downtown_arguing_00,85,0,0,34.16277313232422,46.28452682495117,21.617143630981445,30.947803497314453,4197.130859375,4200.25048828125,4188.90625,61.00716781616211,76.12036895751953,21.061494827270508,30.352493286132812,4197.11328125,4196.99951171875,4190.55810546875,23.309696197509766,21.92723846435547,15.850484848022461,13.114510536193848,4189.36376953125,4188.76123046875,4191.1904296875,56.84208297729492,62.78736114501953,14.915260314941406,11.662771224975586,4191.0322265625,4187.96142578125,4192.09912109375
downtown_arguing_00,85,1,1,44.795066833496094,48.98701858520508,35.27516174316406,35.90652084350586,3636.047119140625,3634.6865234375,3632.622314453125,48.86888122558594,51.63869094848633,34.992820739746094,36.37575912475586,3632.41259765625,3632.01025390625,3631.34814453125,21.9752254486084,20.44123649597168,12.371186256408691,8.633184432983398,3638.237060546875,3639.48046875,3640.84228515625,29.338449478149414,25.385868072509766,14.607891082763672,11.967939376831055,3634.36328125,3636.50439453125,3639.997802734375
downtown_arguing_00,86,0,0,35.248653411865234,48.25182342529297,21.336450576782227,31.66344451904297,4208.85205078125,4212.287109375,4199.5546875,61.2189826965332,77.18229675292969,20.485082626342773,30.685428619384766,4208.68408203125,4208.86083984375,4201.2587890625,23.289085388183594,21.90062713623047,15.80674934387207,12.999076843261719,4200.0,4199.30126953125,4202.0478515625,56.70162582397461,62.74726867675781,14.845948219299316,11.516922950744629,4201.72607421875,4198.60205078125,4202.9658203125
downtown_arguing_00,86,1,1,46.86512756347656,51.52804946899414,35.91453552246094,36.67829513549805,3638.183349609375,3636.731201171875,3635.6083984375,50.574806213378906,53.757476806640625,36.005924224853516,37.20270538330078,3634.651611328125,3634.08642578125,3634.5400390625,22.63839340209961,21.022367477416992,12.316213607788086,8.547009468078613,3641.74462890625,3643.1337890625,3643.989013671875,29.27330780029297,25.23023223876953,14.545945167541504,11.862868309020996,3637.994873046875,3640.1572265625,3643.364013671875
downtown_arguing_00,87,0,0,36.927589416503906,52.334259033203125,23.424535751342773,37.08936309814453,4221.02197265625,4225.00341796875,4210.66552734375,62.909603118896484,81.05876159667969,21.848466873168945,35.124855041503906,4220.5859375,4221.27978515625,4212.21484375,23.166006088256836,21.804401397705078,15.789551734924316,12.941102027893066,4210.44091796875,4209.6484375,4212.5166015625,56.52562713623047,62.83304977416992,14.771368026733398,11.353845596313477,4212.01318359375,4208.81103515625,4213.337890625
downtown_arguing_00,87,1,1,46.60888671875,51.29936981201172,35.191463470458984,35.86417770385742,3640.84521484375,3639.8203125,3639.2666015625,50.60236740112305,53.86111831665039,35.844085693359375,36.714210510253906,3637.195556640625,3636.9921875,3638.08447265625,22.70284652709961,20.917787551879883,12.244964599609375,8.442366600036621,3645.1708984375,3646.662841796875,3647.203369140625,29.200748443603516,25.04311180114746,14.507046699523926,11.750777244567871,3641.306884765625,3643.5068359375,3646.419677734375
downtown_arguing_00,88,0,0,39.635982513427734,56.61347198486328,24.455047607421875,38.68741226196289,4231.83740234375,4236.087890625,4220.19775390625,63.71458053588867,83.12614440917969,22.653331756591797,36.51576232910156,4230.45849609375,4231.35595703125,4221.2294921875,22.834930419921875,21.669069290161133,15.86667251586914,13.218957901000977,4221.1015625,4220.271484375,4222.79638671875,56.31571960449219,62.98171615600586,14.622701644897461,11.076765060424805,4221.7001953125,4218.4375,4223.15380859375
downtown_arguing_00,88,1,1,43.062461853027344,48.06570053100586,32.0408821105957,32.709510803222656,3645.231201171875,3645.723388671875,3642.595458984375,48.513038635253906,52.0379753112793,33.06236267089844,33.99021911621094,3640.956298828125,3642.4140625,3640.66015625,21.260719299316406,19.20735740661621,12.136469841003418,8.327943801879883,3648.88916015625,3650.2890625,3650.95263671875,29.132497787475586,24.844345092773438,14.453060150146484,11.638110160827637,3644.5166015625,3646.7626953125,3649.380126953125
downtown_arguing_00,89,0,0,41.16638946533203,61.04433059692383,28.095733642578125,45.55324935913086,4242.3857421875,4245.990234375,4229.73583984375,65.70745849609375,88.1583251953125,26.26436996459961,43.432403564453125,4240.98974609375,4241.22119140625,4230.96923828125,22.914451599121094,21.674213409423828,15.800185203552246,12.857561111450195,4230.37890625,4229.5185546875,4232.123046875,56.30086135864258,63.334285736083984,14.500727653503418,10.800042152404785,4231.06298828125,4227.7177734375,4232.6884765625
downtown_arguing_00,89,1,1,39.91464614868164,45.555885314941406,30.05693817138672,31.409696578979492,3650.4892578125,3649.22900390625,3647.6337890625,46.15237808227539,50.264678955078125,30.92265510559082,32.70048904418945,3646.293701171875,3646.000244140625,3645.7412109375,20.843982696533203,18.674325942993164,12.072245597839355,8.18431282043457,3652.8701171875,3654.273193359375,3654.692626953125,29.06219482421875,24.64381217956543,14.39104175567627,11.531350135803223,3648.4775390625,3650.755615234375,3653.10693359375
downtown_arguing_00,90,1,0,38.98175811767578,58.45033645629883,26.722869873046875,42.37417221069336,4251.72900390625,4255.65087890625,4238.015625,64.9356460571289,86.88094329833984,25.364234924316406,40.73836898803711,4250.02783203125,4250.2578125,4239.3115234375,21.911508560180664,20.786479949951172,15.736855506896973,12.743144989013672,4239.0302734375,4238.3037109375,4240.60888671875,56.695045471191406,64.15740966796875,14.435547828674316,10.60086441040039,4239.49169921875,4236.03271484375,4241.2509765625
downtown_arguing_00,90,0,1,39.61079406738281,44.74030685424805,29.967519760131836,30.675291061401367,3655.747802734375,3655.0029296875,3652.856201171875,46.38911437988281,50.0019645690918,30.83469009399414,31.994600296020508,3651.266845703125,3651.44970703125,3650.55810546875,20.545392990112305,18.16596031188965,12.00121784210205,8.122032165527344,3657.91455078125,3659.37548828125,3659.679931640625,29.00122833251953,24.456403732299805,14.350615501403809,11.432784080505371,3653.260009765625,3655.576416015625,3657.638916015625
downtown_arguing_00,91,0,0,36.147274017333984,54.10976791381836,27.504003524780273,41.88412094116211,4260.490234375,4262.373046875,4246.751953125,64.3124008178711,85.32374572753906,26.070255279541016,39.91047286987305,4257.96142578125,4255.95654296875,4247.68115234375,20.888050079345703,20.12197494506836,15.77155876159668,13.059778213500977,4247.3115234375,4246.7158203125,4248.43115234375,57.40869903564453,65.37503814697266,14.408473014831543,10.45668888092041,4246.9033203125,4243.25439453125,4248.8056640625
downtown_arguing_00,91,1,1,40.28254699707031,46.238895416259766,30.185680389404297,31.38144302368164,3660.3544921875,3658.8408203125,3657.7958984375,46.650691986083984,50.9984130859375,30.708406448364258,32.513431549072266,3656.287841796875,3655.706787109375,3656.01318359375,20.462739944458008,18.101064682006836,11.977672576904297,7.93236780166626,3662.703369140625,3664.1767578125,3664.005615234375,28.941673278808594,24.271846771240234,14.302695274353027,11.34284782409668,3658.369140625,3660.71630859375,3662.498291015625
downtown_arguing_00,92,0,0,36.21420669555664,51.85483932495117,28.24072265625,41.76428985595703,4270.2783203125,4271.10888671875,4254.310546875,64.2353515625,84.07901763916016,26.10001564025879,38.98272705078125,4266.74609375,4263.7783203125,4254.5634765625,21.206968307495117,20.54837989807129,15.939489364624023,13.576166152954102,4254.3671875,4253.654296875,4255.0625,58.18113708496094,66.6150894165039,14.349145889282227,10.272883415222168,4252.96875,4249.14990234375,4254.94140625
downtown_arguing_00,92,1,1,41.21159362792969,47.01972198486328,30.616914749145508,32.157840728759766,3665.24951171875,3663.25048828125,3663.99560546875,47.14655303955078,51.451358795166016,31.184192657470703,33.252159118652344,3661.365234375,3660.1005859375,3662.38427734375,21.388132095336914,18.93229103088379,11.899007797241211,7.819146633148193,3667.89599609375,3669.587890625,3668.90478515625,28.851360321044922,24.058191299438477,14.26229476928711,11.24385929107666,3663.65673828125,3666.025634765625,3667.509765625
downtown_arguing_00,93,0,0,35.21998977661133,48.42456817626953,28.24607276916504,41.22166442871094,4273.7236328125,4272.11962890625,4260.85302734375,63.577457427978516,82.35327911376953,26.22298240661621,38.54682159423828,4270.20751953125,4265.02783203125,4260.9345703125,21.515300750732422,20.86270523071289,15.883814811706543,13.465630531311035,4259.92919921875,4259.1455078125,4260.55908203125,58.815940856933594,67.57725524902344,14.178007125854492,9.945767402648926,4258.23095703125,4254.30224609375,4260.3466796875
downtown_arguing_00,93,1,1,43.22499084472656,50.36338424682617,32.29100799560547,33.89284133911133,3667.45458984375,3663.9365234375,3669.386962890625,49.80219268798828,55.560359954833984,33.32005310058594,35.2327766418457,3663.469970703125,3660.757080078125,3667.65478515625,20.890583038330078,18.332237243652344,11.84682559967041,7.714486598968506,3673.26025390625,3674.943115234375,3674.053955078125,28.79039764404297,23.86338996887207,14.220657348632812,11.135812759399414,3668.95556640625,3671.342529296875,3672.515380859375
downtown_arguing_00,94,0,0,39.45082092285156,50.776344299316406,31.49081802368164,45.22317886352539,4279.97998046875,4277.5107421875,4266.9384765625,67.16276550292969,85.55077362060547,28.941085815429688,41.78996276855469,4276.087890625,4270.0595703125,4266.7685546875,20.96742057800293,20.38600730895996,15.771180152893066,13.389311790466309,4263.72216796875,4263.00146484375,4264.26513671875,59.356964111328125,68.32562255859375,13.969391822814941,9.610312461853027,4261.7216796875,4257.712890625,4263.9765625
downtown_arguing_00,94,1,1,48.68000030517578,56.526771545410156,37.11965560913086,39.54349899291992,3671.437744140625,3667.4697265625,3674.055419921875,54.07373046875,60.70907974243164,37.56851577758789,40.407222747802734,3667.740478515625,3664.331298828125,3672.66552734375,22.363420486450195,19.823101043701172,11.76757526397705,7.58948278427124,3677.927734375,3679.896728515625,3678.28125,28.728351593017578,23.657575607299805,14.157503128051758,11.010623931884766,3673.82373046875,3676.21875,3677.087158203125
downtown_arguing_00,95,0,0,36.740020751953125,47.050262451171875,29.390146255493164,42.784236907958984,4278.35205078125,4273.61865234375,4270.25390625,65.69989776611328,82.78765869140625,27.005407333374023,39.38177490234375,4274.82177734375,4266.75390625,4270.0966796875,20.936687469482422,20.23867416381836,15.604781150817871,13.053096771240234,4265.51904296875,4264.7861328125,4266.27490234375,59.79628372192383,68.9123306274414,13.771623611450195,9.324034690856934,4263.484375,4259.46826171875,4266.08056640625
downtown_arguing_00,95,1,1,43.2734489440918,47.203147888183594,30.233423233032227,29.154447555541992,3677.1513671875,3673.96630859375,3678.746337890625,49.06099319458008,51.770904541015625,31.419410705566406,31.57842254638672,3673.52099609375,3670.80322265625,3677.32763671875,22.351905822753906,19.75322151184082,11.661378860473633,7.424587726593018,3682.183349609375,3684.209228515625,3682.32080078125,28.65095329284668,23.432926177978516,14.082717895507812,10.89212417602539,3678.0517578125,3680.428466796875,3681.063232421875
downtown_arguing_00,96,0,0,37.157466888427734,47.131935119628906,28.72490119934082,41.919620513916016,4276.67626953125,4270.2958984375,4273.509765625,65.21391296386719,81.54639434814453,26.901670455932617,38.90228271484375,4273.77392578125,4264.43115234375,4273.36328125,22.568096160888672,21.963085174560547,15.511260986328125,12.695769309997559,4266.27490234375,4265.29345703125,4267.4658203125,60.10992431640625,69.32603454589844,13.654967308044434,9.13884449005127,4264.40966796875,4260.41064453125,4267.36328125
downtown_arguing_00,96,1,1,42.607704162597656,46.22483825683594,29.420242309570312,28.103635787963867,3681.910888671875,3678.1748046875,3683.573974609375,49.68301773071289,52.303741455078125,30.951309204101562,31.228145599365234,3678.0927734375,3674.964111328125,3681.804443359375,20.6097354888916,17.829774856567383,11.535096168518066,7.18260383605957,3685.911865234375,3687.735107421875,3686.071044921875,28.603647232055664,23.269535064697266,14.04172134399414,10.82507610321045,3681.613525390625,3683.98681640625,3684.380126953125
downtown_arguing_00,97,1,0,35.61699295043945,45.67066192626953,27.147924423217773,38.792816162109375,4276.44287109375,4269.78271484375,4274.900390625,62.36799621582031,77.97161102294922,26.046693801879883,36.311790466308594,4273.6474609375,4264.12890625,4274.7177734375,23.506616592407227,23.394460678100586,15.498041152954102,12.620275497436523,4267.1630859375,4266.05224609375,4268.56982421875,60.2591552734375,69.56505584716797,13.61568546295166,9.070812225341797,4265.24365234375,4261.24853515625,4268.40869140625
downtown_arguing_00,97,0,1,43.97895050048828,46.26831817626953,29.072162628173828,27.355388641357422,3686.965576171875,3683.108642578125,3688.392333984375,50.80223083496094,52.47486114501953,30.437667846679688,30.17089080810547,3683.157958984375,3679.826904296875,3686.572509765625,20.266807556152344,17.396406173706055,11.397726058959961,6.926151275634766,3689.438720703125,3691.263916015625,3689.518798828125,28.533958435058594,23.10063362121582,14.009018898010254,10.722288131713867,3685.1005859375,3687.48046875,3687.701904296875
downtown_arguing_00,98,0,0,37.37141799926758,47.4090690612793,27.635833740234375,39.49861145019531,4275.57373046875,4266.30859375,4275.27294921875,63.239349365234375,78.81472778320312,26.718427658081055,37.16202163696289,4272.953125,4261.080078125,4275.06689453125,23.493093490600586,23.393829345703125,15.46746826171875,12.528822898864746,4267.39111328125,4266.27978515625,4268.91845703125,60.148014068603516,69.5068359375,13.568700790405273,9.02134895324707,4265.47216796875,4261.4736328125,4268.72607421875
downtown_arguing_00,98,1,1,43.27503967285156,45.74467849731445,28.568775177001953,27.550716400146484,3691.615478515625,3687.30419921875,3693.042236328125,50.826114654541016,52.81705856323242,30.170570373535156,30.698047637939453,3687.732177734375,3684.05615234375,3690.985595703125,18.967967987060547,15.964085578918457,11.27819538116455,6.700394153594971,3693.427001953125,3695.077880859375,3693.6318359375,28.5318546295166,23.053421020507812,13.93362045288086,10.568445205688477,3688.961669921875,3691.3291015625,3691.529296875
downtown_arguing_00,99,0,0,37.4687385559082,46.345455169677734,28.202573776245117,38.41776657104492,4275.6611328125,4267.060546875,4273.904296875,62.05265808105469,76.5051040649414,28.068933486938477,36.67807388305664,4272.96044921875,4261.7841796875,4273.607421875,24.579648971557617,25.12953758239746,15.47150707244873,12.466442108154297,4267.16552734375,4265.91015625,4268.7666015625,59.84819793701172,69.18382263183594,13.53669548034668,9.025729179382324,4265.17236328125,4261.12548828125,4268.42919921875
downtown_arguing_00,99,1,1,44.4168815612793,45.42451477050781,28.57282829284668,26.21320915222168,3698.833984375,3694.685791015625,3698.13525390625,51.7635498046875,52.353919982910156,29.722179412841797,28.906431198120117,3695.189208984375,3691.6884765625,3696.238525390625,18.437978744506836,15.457036972045898,11.200796127319336,6.5091047286987305,3698.28173828125,3699.8134765625,3698.5908203125,28.525590896606445,23.054018020629883,13.865440368652344,10.41560173034668,3693.9541015625,3696.268798828125,3696.65234375
